entity_name,dba_name,street_number,street_name,city,zip_code,county,borough,square_footage,location
AF FOOD CORP,KEY FOOD,30-13,36TH AVE,LONG ISLAND CITY,11106,QUEENS,Queens,10000,
CALHOUN FOODS LLC,KEYFOOD 1598,135-46,LEFFERTS BLVD ###,SOUTH OZONE PARK,11420,QUEENS,Queens,10000,
7955 AE CO INC,7955 AE CO,135-08,ROOSEVELT AVE ##,FLUSHING,11354,QUEENS,Queens,2000,
J MART GROUP INC,J MART,40-19,MAIN ST #######,FLUSHING,11354,QUEENS,Queens,20000,
RATNAM ENTERPRISE INC,RICHMOND HILL GRCRY VID,111-09,101ST AVE,SOUTH RICHMOND HILL,11419,QUEENS,Queens,700,
SHANVI CONVENIENCE & GROCERY INC,B & B STATIONARY,111-09,QUEENS BLVD,FOREST HILLS,11375,QUEENS,Queens,1500,
PSI MIDATLANTIC SEAFOOD INC,CARIBBEAN GROCERY & FISH M,152-20,ROCKAWAY BLVD,JAMAICA,11434,QUEENS,Queens,4200,
JKS EUROPEAN STYLE MEAT INC,JKS EUROPEAN STYLE MEAT,136-20,ROOSEVELT AVE ####,FLUSHING,11354,QUEENS,Queens,200,
ALAABELI ABDO H M,HEAVENS DELI GROCERY,102-20,101ST AVE,OZONE PARK,11416,QUEENS,Queens,600,
NEW ASIAN FOOD PRODUCTS NY CORP,NEW ASIAN FOOD PRODUCTS,140-13,CHERRY AVE,FLUSHING,11355,QUEENS,Queens,2400,
CALVINS MEAT MALL CORP,CALVINS MEAT MALL,226-11,MERRICK BLVD,SPRINGFIELD GARDENS,11413,QUEENS,Queens,1200,
TRENTON HALAL MEAT INC,NEW AL-SALIM HALAL MEAT,74-12,37TH RD,JACKSON HEIGHTS,11372,QUEENS,Queens,800,
QUEENS NATURAL MEATS INC,QUEENS NATURAL MEATS,159-15,HORACE HARDING EXPWY ##,FRESH MEADOWS,11365,QUEENS,Queens,4500,
WOODSIDE MINI MARKET CORP,WOODSIDE MINI MARKET,47-62,47TH STREET,WOODSIDE,11377,QUEENS,Queens,0,
1BOSSRK MINI MART INC,1BOSSRK MINI MART,95-13,JAMAICA AVENUE,WOODHAVEN,11421,QUEENS,Queens,0,
ANVI DELI&GROCERY INC,ANVI DELI&GROCERY,63-01,DRY HARBOR RD,MIDDLE VILLAGE,11379,QUEENS,Queens,1000,
IVARONE BROTHERS OF MASPETH INC,IAVARONE BROTHERS,69-00,GRAND AVE,MASPETH,11378,QUEENS,Queens,2500,
PLAZA EXPRESS DELI INC,PLAZA EXPRESS DELI,27-02,QUEENS PLAZA SOUTH,LONG ISLAND CITY,11101,QUEENS,Queens,1000,
63 SUPER MART INC,FRESH VALUE MARKETPLACE,95-07,63RD DR,REGO PARK,11374,QUEENS,Queens,3200,
ALEXANDRIAS DELI OF NY CORP,KINGS DELI,28-13,STEINWAY ST,ASTORIA,11103,QUEENS,Queens,1500,
94 STREET GROCERY CORP,94 STREET GROCERY,35-62,94TH ST,JACKSON HEIGHTS,11372,QUEENS,Queens,1200,
DUANE READE ET AL PTRS,DUANE READE #14438,136-02,ROOSEVELT AVE #######,FLUSHING,11354,QUEENS,Queens,18000,
DANISH ORGANIC INC,SMART CHOICE,34-12,30TH AVE ##,ASTORIA,11103,QUEENS,Queens,800,
GREAT JADE DELI & GROCERY INC,GREAT JADE DELI&GROCERY,146-02,34TH AVE,FLUSHING,11354,QUEENS,Queens,900,
SIMON GUADALUPE,EL NOPAL,45-51,45TH ST,WOODSIDE,11377,QUEENS,Queens,500,
J&B WEST INDIAN AMERICAN GROCERY CORP,J&B WEST INDIAN AMERICAN GROCERY,124-02,LIBERTY AVE,SOUTH RICHMOND HILL,11419,QUEENS,Queens,2500,
IMBABA STATION INC I,IMBABA STATION,49-25,VAN DAM ST,LONG ISLAND CITY,11101,QUEENS,Queens,2000,
ALDI INC,ALDI 1,61-11,JUNCTION BLVD ###,REGO PARK,11374,QUEENS,Queens,0,
CRESCENT GOURMET DELI&GROCERY INC,CRESCENT GRMT DELI&GRCY,27-02,CRESCENT ST,ASTORIA,11102,QUEENS,Queens,1000,
PAROL EDMUND,HETMAN FINE FOOD&DELI,66-65,FOREST AVE,RIDGEWOOD,11385,QUEENS,Queens,1200,
MP MINI MARKET CORP,MP MINI MARKET,139-01,90TH AVE STORE A,JAMAICA,11435,QUEENS,Queens,1000,
ALI HUSSEIN ELTAREB,M&A DELI GROCERY,69-20,FRESH POND RD,RIDGEWOOD,11385,QUEENS,Queens,1100,
FLUSHING HALAL MEAT MARKET,FLUSHING HALAL MEAT MARKET,43-37,MAIN ST,FLUSHING,11355,QUEENS,Queens,1000,
MITUL QUICKSTOP INC,QUICKSTOP,60-08,MAIN ST,FLUSHING,11355,QUEENS,Queens,900,
YOSSIF KOSHER BAKERY II INC,YOSSIF KOSHER BAKERY II,64-17,108TH ST,FOREST HILLS,11375,QUEENS,Queens,3000,
STOP&SHOP SUPERMARKET CO LLC THE,SUPER STOP&SHOP 566,70-20,ROCKAWAY BEACH BLVD,ARVERNE,11692,QUEENS,Queens,55000,
PAK JUNE HI,LITTLE NECK DAE HAN MT,252-04,NORTHERN BLVD,LITTLE NECK,11362,QUEENS,Queens,1200,
EL CAPITAL DELI GROCERY CORP,EL CAPITAL DELI GROCERY,518,BEACH 72ND ST,ARVERNE,11692,QUEENS,Queens,1500,
SAI LAKSHMI CORP,BABAS CORNER,108-24,MYRTLE AVE,RICHMOND HILL,11418,QUEENS,Queens,600,
NEW APPLE MARKET INC,NEW APPLE MARKET,216-01,JAMAICA AVE,QUEENS VILLAGE,11428,QUEENS,Queens,1300,
MARIANITAS GROCERY CORP,MARIANITAS GROCERY,100-02,37TH AVE,CORONA,11368,QUEENS,Queens,2000,
AN CRESCENT CORP,CRESCENT DELI&COFFEE,25-22,STEINWAY ST,ASTORIA,11103,QUEENS,Queens,1000,
STEINWAY DELI MART INC,STEINWAY DELI MART,20-79,STEINWAY ST. ###,ASTORIA,11105,QUEENS,Queens,3000,
NEW YELLOWSTONE FARM INC,YELLOWSTONE FARM,102-01,QUEENS BLVD,FOREST HILLS,11375,QUEENS,Queens,3000,
TARGET CORPORATION,TARGET STORE T-2451,40-24,COLLEGE PT BLVD,FLUSHING,11354,QUEENS,Queens,160000,
ORTEGA-MENDEZ MARTINIANO C,MARTIGUA HEALTH & BEAUTY,502,ONDERDONK AVE,RIDGEWOOD,11385,QUEENS,Queens,900,
NATUZZI ENTERPRISES INC,NATUZZI ICE,121-60,FARMERS BLVD,JAMAICA,11413,QUEENS,Queens,5500,
LONG ISLAND EXPRESS DELI&GRY CORP,LI EXPRESS DELI&GROCERY,91-16A,SUTPHIN BLVD,JAMAICA,11435,QUEENS,Queens,1000,
J&B VEGETABLES INC,APNA BAZAAR CASH&CARRY,260-04,HILLSIDE AVE,FLORAL PARK,11004,QUEENS,Queens,3800,
LARA FOOD CORP,TRADE FAIR 2,79-14,21ST AVE,EAST ELMHURST,11370,QUEENS,Queens,8000,
KWONS CORP,H MART,29-02,UNION ST #####,FLUSHING,11354,QUEENS,Queens,19000,
21ST STREET DELI INC,21ST STREET DELI,40-35,21ST ST,LONG ISLAND CITY,11101,QUEENS,Queens,800,
CVS ALBANY LLC,CVS PHARMACY #7576,31-01,DITMARS BLVD###,ASTORIA,11105,QUEENS,Queens,1400,
OVIEDO RAMONA,RO FRANCIS LEWIS DELI,112-01,FRANCIS LEWIS BLVD,QUEENS VILLAGE,11429,QUEENS,Queens,1200,
K&P ASTORIA INC,K&P DELI&GROCERY,35-01,34TH ST,LONG ISLAND CITY,11106,QUEENS,Queens,1000,
COSTCO WHOLESALE CORP,COSTCO #1070,61-35,JUNCTION BLVD,REGO PARK,11374,QUEENS,Queens,158000,
GUY R BREWER DELI & GROCERY CORP,GUY R BREWER DELI&GRCY,118-27,GUY R BREWER BLVD,JAMAICA,11434,QUEENS,Queens,1200,
NEW GARDEN FISH MKT CORP,NEW GARDEN FISH MKT,81-18A,LEFFERTS BLVD,KEW GARDENS,11415,QUEENS,Queens,1200,
QUEENS HEALTH EMPORIUM INC,QUEENS HEALTH EMPORIUM,159-01,HORACE HARDING EXPWAY,FRESH MEADOWS,11365,QUEENS,Queens,10000,
NUNEZ MINI MARKET 2 CORP,NUNEZ MINI MARKET 2,132-12,111TH AVE. ###,SOUTH OZONE PARK,11420,QUEENS,Queens,1000,
89-31 FOOD CORP,89-31 FOOD,89-31,161ST ST,JAMAICA,11432,QUEENS,Queens,1000,
TARIQ HALAL MEAT&GROCERY INC,TARIQ HAND SLAUGH MT&MK,72-59,KISSENA BLVD,FLUSHING,11367,QUEENS,Queens,1000,
QUEENS KOSHER PITA & BAKERY INC,QUEENS KOSHER PITA&BKRY,68-34,MAIN ST,FLUSHING,11367,QUEENS,Queens,6000,
EL MENEO GROCERY CORP,EL MENEO GROCERY,210-21,HOLLIS AVE,QUEENS VILLAGE,11429,QUEENS,Queens,1250,
N&K SUPERMART INC,N&K SUPERMART,83-19,NORTHERN BLVD####,JACKSON HEIGHTS,11372,QUEENS,Queens,0,
MONTEROS GROCERY CORP,MONTEROS GROCERY,41-01,99TH ST,CORONA,11368,QUEENS,Queens,1500,
CHLOE 89 FOOD CORP,IDEAL FOOD BASKET,89-30,SUTPHIN BLVD,JAMAICA,11435,QUEENS,Queens,9500,
KHAIMS KOSHER MEAT STORE INC,KHAIMS KOSHER MEAT,63-60,SAUNDERS ST,REGO PARK,11374,QUEENS,Queens,600,
KC FOODMART INC,KC FOODMART,136-02,BOOTH MEMORIAL AVE,FLUSHING,11355,QUEENS,Queens,825,
MONA NEWSTAND INC,MONA NEWSTAND,111-01,LEFFERTS BLVD,S OZONE PARK,11420,QUEENS,Queens,1700,
IL FORNAIO CORP,IL FORNAIO BAKERY,29-14,30TH AVE,ASTORIA,11102,QUEENS,Queens,1900,
ALYIAH INDUSTRIES INC,ALLADIN HALAL MEAT,168-25,LIBERTY AVE,JAMAICA,11433,QUEENS,Queens,200,
MAHEK GROCERY INC,OPTIMO GROCERY,110-84A,QUEENS BLVD,FOREST HILLS,11375,QUEENS,Queens,2000,
MI TIERRA MEAT&PRODUCE CORP,MI TIERRA SUPERMARKET,85-15,ROOSEVELT AVE,JACKSON HEIGHTS,11372,QUEENS,Queens,8000,
RODRIGUEZ DELI GROCERY NY CORP,RODRIGUEZ DELI GROCERY,172,WOODWARD AVE,RIDGEWOOD,11385,QUEENS,Queens,1500,
KAMAL CORP,TRADE FAIR 1,30-08,30TH AVE,ASTORIA,11102,QUEENS,Queens,10000,
GALAXY STATION & MINIMART INC,GALAXY STATION&MINIMART,85-05,ASTORIA BLVD,JACKSON HEIGHTS,11369,QUEENS,Queens,1400,
DARBAR DELI & GROCERY INC,DARBAR DELI & GROCERY,138-53,QUEENS BLVD,BRIARWOOD,11435,QUEENS,Queens,800,
METRO MINI MARKET INC,METRO MINI MARKET,54-01,METROPOLITAN AVE,RIDGEWOOD,11385,QUEENS,Queens,1400,
MEDITERRANEAN TASTES INC,MEDITERRANEAN TASTES,196-15,NORTHERN BLVD,FLUSHING,11358,QUEENS,Queens,1400,
SG FOOD CENTER CORP,SG FOOD CENTER,88-21,169TH ST,JAMAICA,11432,QUEENS,Queens,1100,
PEACH MARKET INC,PEACH MARKET,45-17,104TH ST,CORONA,11368,QUEENS,Queens,2500,
D&M SMOKED FISH INC,HAIFA SMOKED FISH,94-15,150TH ST,JAMAICA,11435,QUEENS,Queens,13000,
LEENA OF NY INC,NEW MART,221-12,HORACE HARDING EXPWY,BAYSIDE,11364,QUEENS,Queens,8000,
EAE EATERY ETC INC,EAE EATERY,55-02,48TH ST,MASPETH,11378,QUEENS,Queens,1000,
SAM WHA MEAT CORP,SAM WHA MEAT,41-96,BOWNE ST,FLUSHING,11355,QUEENS,Queens,1500,
RIDGEWOOD FINEST DELI INC,RIDGEWOOD FINEST DELI,765,SENECA AVE,RIDGEWOOD,11385,QUEENS,Queens,1200,
MARYS EXPRESS DELI&GROCERY LLC,MARYS EXPRESS DELI&GRCY,51-19,SKILLMAN AVE,WOODSIDE,11377,QUEENS,Queens,1200,
NORTHERN MEAT & PRODUCE CORP,C TOWN FRESH,81-02,NORTHERN BLVD,JACKSON HEIGHTS,11372,QUEENS,Queens,8000,
GREEN GROCERY CORP,JAMAICA GREEN GROCERY,91-06,SUTPHIN BLVD,JAMAICA,11435,QUEENS,Queens,2500,
NEW HAPPY DELI&GROCERY INC,NEW HAPPY DELI&GROCERY,32-02,36TH AVE,ASTORIA,11106,QUEENS,Queens,1000,
DELICIAS HISPANAS DELI CORP,DELICIAS DELI,146-01,34TH AVE #####,FLUSHING,11354,QUEENS,Queens,1000,
NIDHI GROCERY INC,NIDHI GROCERY,45-01,47TH AVE,WOODSIDE,11377,QUEENS,Queens,1100,
NEW SHIV GANGA INC,NEW SHIV GANGA,169-06,CROCHERON AVE,FLUSHING,11358,QUEENS,Queens,800,
GABI KOSHER MEAT MARKET CORP,GABI KOSHER MEAT MARKET,138-46,84TH DR,BRIARWOOD,11435,QUEENS,Queens,1600,
GNP KISAN CORP,JK DELI AND GRILL,70-80,KISSENA BLVD,FLUSHING,11367,QUEENS,Queens,1500,
NOR-PIKE SERVICE STATION INC,NOR-PIKE SERVICE STATION,146-15,UNION TPKE ####,FLUSHING,11367,QUEENS,Queens,0,
BJS WHOLESALE CLUB INC,BJS WHOLESALE CLUB 206,131-07,"40TH RD, SUITE A100 ###",FLUSHING,11354,QUEENS,Queens,180000,
KENWOOD COMMERCE INC,KENWOOD COMMERCE,46-31,SKILLMAN AVE ##,SUNNYSIDE,11104,QUEENS,Queens,600,
ELIS DELI & GROCERY INC,ELIS DELI & GROCERY,45-03,DITMARS BLVD,ASTORIA,11105,QUEENS,Queens,1000,
KISSENA GLATT FARMS INC,ARONS KISSENA FARMS,72-15,KISSENA BLVD,FLUSHING,11367,QUEENS,Queens,25000,
CHARLIE AND SON MEAT MRKT CO INC,CHARLIE AND SON MT MRKT,150-54B,14TH AVE,WHITESTONE,11357,QUEENS,Queens,700,
58 DELI&GROCERY CORP,58 DELI&GROCERY,37-63,58TH ST,WOODSIDE,11377,QUEENS,Queens,0,
GOLD STAR FARM INC,GOLD STAR,45-46,162ND ST,FLUSHING,11358,QUEENS,Queens,500,
JAMAICA STAR CANDY & GROCERY INC,QUEENS GOURMET DELI,87-74,168TH ST. ###,JAMAICA,11432,QUEENS,Queens,600,
FAMILY DOLLAR STORES OF NEW YORK LLC,FAMILY DOLLAR #4255,147-29,UNION TPKE,FLUSHING,11367,QUEENS,Queens,6000,
JIB DELI & GROCERY CORP,LA FAVORITA DELI & GROCERY,37-22,103RD ST,CORONA,11368,QUEENS,Queens,1000,
GINSENG 1668 & HERBS INC,GINSENG 1668 & HERBS,8110A,BROADWAY,ELMHURST,11373,QUEENS,Queens,1000,
LUCKY 21 CONVENIENCE INC,MANNY DELI & GRILL,192-21,UNION TPKE,FRESH MEADOWS,11366,QUEENS,Queens,1800,
AKSHAR 41 INC,FRESH MART,40-38,UNION ST,FLUSHING,11354,QUEENS,Queens,1200,
OZONE PARK SUPERMARKET AND HALAL MEAT IN,OZONE PRK SPRMKT&HALAL,78-19,101ST AVE,OZONE PARK,11416,QUEENS,Queens,100,
91-08 STATION DELI CORP,91-08 STATION DELI,91-08,SUTPHIN BLVD,JAMAICA,11435,QUEENS,Queens,2000,
PARK SERVICE STATION INC,PARK SERVICE STATION,49-04,COLLEGE POINT BLVD,FLUSHING,11355,QUEENS,Queens,0,
BSKT E CORP,COFFEE POT THE,28-19,23RD AVE,ASTORIA,11105,QUEENS,Queens,900,
ROCKAWAY FOOD MART INC,ROCKAWAY FOOD MART,186,BEACH 116TH ST,ROCKAWAY PARK,11694,QUEENS,Queens,4000,
AMALYA 1 CORP,AMALYA,68-24,MAIN ST,FLUSHING,11367,QUEENS,Queens,1500,
DCR PETROLEUM CORP,MOBIL MART,69-08,ELIOT AVE,MIDDLE VILLAGE,11379,QUEENS,Queens,1500,
PHILYOUNG CORP,BON APPETIT,418,BEACH 129TH ST,ROCKAWAY PARK,11694,QUEENS,Queens,4000,
LITTLE GUYANA BAKE SHOP INC,LITTLE GUYANA BAKE SHOP,124-11/13,LIBERTY AVE,RICHMOND HILL,11419,QUEENS,Queens,0,
RIO SUPERMARKET INC,RIO MARKET,32-15,36TH AVE,ASTORIA,11106,QUEENS,Queens,4000,
MOTT FAMOUS DELI CORP,MOTT FAMOUS DELI,20-17,MOTT AVE,FAR ROCKAWAY,11691,QUEENS,Queens,1000,
GOOD SUPERMARKET INC,GOOD SUPERMARKET,86-18,BROADWAY,ELMHURST,11373,QUEENS,Queens,5000,
MASPETH DELI AND GROCERY INC,MASPETH DELI AND GRCRY,59-66,56TH AVE,MASPETH,11378,QUEENS,Queens,0,
QUEENS PRIME MEATS INC,QUEENS MEAT,23-62,STEINWAY ST ####,ASTORIA,11105,QUEENS,Queens,1000,
PURPLES HAPPY SHOP INC,PURPLES HAPPY SHOP,24-12,149TH ST,WHITESTONE,11357,QUEENS,Queens,1100,
PAULINO FRANKLYN M,TU ESQUINA GROCERY,103-21,MARTENSE AVE,CORONA,11368,QUEENS,Queens,1000,
ELIS GROCERY CORP,ELIS GROCERY,102-01,37TH AVE,CORONA,11368,QUEENS,Queens,800,
AMI CONVENIENCE INC,AMI CONVENIENCE,75-47,MAIN ST,FLUSHING,11367,QUEENS,Queens,1200,
URBAN FUSION LLC,EDIBLE ARRANGEMENTS,82-71,PARSONS BLVD,JAMAICA,11432,QUEENS,Queens,1800,
MEGA MINI MART INC,MEGA MINI MART,144-12,GUY R BREWER BLVD,JAMAICA,11434,QUEENS,Queens,1200,
CALIFORNIA DELI GROCERY CORP,CALIFORNIA DELI GROCERY,41-26,54TH ST####,WOODSIDE,11377,QUEENS,Queens,600,
SIMPLY FOOD LIC LLC,FOOD CELLAR & CO,4-85,47TH RD,LONG ISLAND CITY,11101,QUEENS,Queens,20000,
LA JAVIELA MEAT CORP,CHERRY VALLEY FARM,20-16,21ST AVE,ASTORIA,11105,QUEENS,Queens,3800,
LIC NEWSPAPER STORE INC,LIC NEWSPAPER STORE,21-23,49TH AVE,LONG ISLAND CITY,11101,QUEENS,Queens,600,
WOODSIDE FOOD CENTER CORP,WOODSIDE FOOD CENTER,51-15,BROADWAY,WOODSIDE,11377,QUEENS,Queens,3000,
BROADWAY STOP N GO GROCERY INC,BROADWAY STOP N GO GRCY,53-11,BROADWAY,WOODSIDE,11377,QUEENS,Queens,800,
MIA MOHAMMED SULEYMAN,SUNSHINE GROCERY,87-60,PARSONS BLVD,JAMAICA,11432,QUEENS,Queens,1000,
BLUE WATER FISH MARKET INC,BLUE WATER FISH MARKET,47-35,BELL BLVD,BAYSIDE,11361,QUEENS,Queens,1200,
J&J NEWS INC,J&J NEWS,45-20,23RD ST,LONG ISLAND CITY,11101,QUEENS,Queens,1000,
206-16 HOLLIS AVE FOOD CORP,COMPARE FOODS,206-16,HOLLIS AVE,QUEENS VILLAGE,11429,QUEENS,Queens,7500,
REALI-GRAZIANO INC,A REALI GOURMET,46-08,HOLLIS COURT BLVD,FLUSHING,11358,QUEENS,Queens,2400,
DASAE CORP,SS NATURAL,72-56,AUSTIN ST,FOREST HILLS,11375,QUEENS,Queens,10000,
DUMAS LTD,CARMEL GROCERY,64-27,108TH ST,FOREST HILLS,11375,QUEENS,Queens,1500,
WOODSIDE DELI&GROCERY INC,WOODSIDE DELI&GROCERY,77-02,WOODSIDE AVE,ELMHURST,11373,QUEENS,Queens,2500,
NIDHI CONVENIENCE INC,QUICK STOP,,99-03 QUEENS BLVD,REGO PARK,11374,QUEENS,Queens,700,
CVS ALBANY LLC,CVS PHARMACY #3621,170-05,LINDEN BLVD###,JAMAICA,11434,QUEENS,Queens,4000,
97-01 FOOD CORP,HERNANDEZ SUPERMARKET,97-01,37TH AVE,CORONA,11368,QUEENS,Queens,2500,
MARIN ANDRES,GUADALUPANA DELI GRCY,84-25,JAMAICA AVE,WOODHAVEN,11421,QUEENS,Queens,2500,
98-02 SUPERIOR DELI CORP,98-02 SUPERIOR DELI,98-02,"ASTORIA BLVD, STORE#1",E ELMHURST,11369,QUEENS,Queens,1200,
111 CORONA CANDY STORE INC,111 CORONA CANDY STORE,40-01,111TH ST,CORONA,11368,QUEENS,Queens,1500,
AKOTA MEAT MARKET CO INC,AKOTA GRCY&HALAL MEAT,40-04,73RD ST,WOODSIDE,11377,QUEENS,Queens,1500,
LITTLE GUYANA BAKE SHOP INC,LITTLE GUYANA BAKE SHOP,116-04,LIBERTY AVE,RICHMOND HILL,11419,QUEENS,Queens,0,
CNK FOODS INC,SUPER DELI,144-10,NORTHERN BLVD,FLUSHING,11354,QUEENS,Queens,1200,
WHOLESOME FOODS INC,WHOLESOME FOODS,67-05,AUSTIN ST,FOREST HILLS,11375,QUEENS,Queens,1400,
PARROT COFFEE INC,PARROT COFFEE,31-12,DITMARS BLVD,ASTORIA,11105,QUEENS,Queens,2000,
E-Z STATION INC,E-Z STATION,40-40,CRESCENT ST,LONG ISLAND CITY,11101,QUEENS,Queens,1000,
NORDOMI #2 DELI CORP,NORDOMI #2 DELI,139-01,89TH AVE,JAMAICA,11435,QUEENS,Queens,2500,
NOKIB INC,MANNAN SUPERMARKET,166-11,HILLSIDE AVE,JAMAICA,11432,QUEENS,Queens,15000,
86-02 MEAT&PRODUCE INC,KEY FOOD,86-02,NORTHERN BLVD ####,JACKSON HEIGHTS,11372,QUEENS,Queens,18000,
ISLAND OF GOLD SUPERMARKET INC,ISLAND OF GOLD SUPERMKT,195-25,69TH AVE,FRESH MEADOWS,11365,QUEENS,Queens,25000,
NEW WONG CORP,NEW WONG,75-06,JAMAICA AVE,WOODHAVEN,11421,QUEENS,Queens,2500,
AZ GROCERY AND MEAT INC,AZ GROCERY AND MEAT,119-17,101 AVE,RICHMOND HILL,11419,QUEENS,Queens,1000,
AMRUT INC,Q & Q DISCOUNT,80-02,37TH AVE,JACKSON HEIGHTS,11372,QUEENS,Queens,500,
Z&X STORE INC,Z&X STORE,65-33,AUSTIN ST. ###,REGO PARK,11374,QUEENS,Queens,1200,
RICHMOND HILL DELI CORP,RICHMOND HILL DELI,123-07,JAMAICA AVE,JAMAICA,11418,QUEENS,Queens,1000,
BOGOPA 58-01 LLC,FOOD BAZAAR,58-01,JUNCTION BLVD ####,ELMHURST,11373,QUEENS,Queens,20000,
SAND CASTLE FOOD MART INC,SAND CASTLE FOOD MART,711,SEAGIRT AVE,FAR ROCKAWAY,11691,QUEENS,Queens,2300,
FOREST POLISH GROCERY&DELI INC,FOREST GROCERY,58-49,69TH AVE,RIDGEWOOD,11385,QUEENS,Queens,1100,
SUPERIOR CRESCENT DELI INC,SUPERIOR CRESCENT DELI,34-55,CRESCENT ST,LONG ISLAND CITY,11106,QUEENS,Queens,1200,
99 CENTS R US INC,99 RUSH,31-07,51ST ST,WOODSIDE,11377,QUEENS,Queens,2500,
BAKERY BOYS OF NEW YORK LTD,BAKERY BOYS OF NEW YORK,45-03,104TH ST,CORONA,11368,QUEENS,Queens,8000,
DOLLAR TREE STORES INC,DOLLAR TREE #3795,132-23,14TH AVE,COLLEGE POINT,11356,QUEENS,Queens,12000,
WALGREEN EASTERN CO INC,WALGREENS 9869,80-11,ELIOT AVE,MIDDLE VILLAGE,11379,QUEENS,Queens,2000,
SANDCASTLE GROCERY INC,TOMS DELI,112-10,BEACH CHANNEL DR,ROCKAWAY PARK,11694,QUEENS,Queens,1000,
2009 CAROLINA DELI GROCERY CORP,2009 CAROLINA DELI GRCY,43-02,58TH ST,WOODSIDE,11377,QUEENS,Queens,0,
HILLSIDE BEER DISTRIBUTORS INC,HILLSIDE BEER&SODA,265-08,HILLSIDE AVE,FLORAL PARK,11004,QUEENS,Queens,4000,
GEMSTONE SUPERMARKETS INC,KEY FOOD 1046,183-14,HILLSIDE AVE,JAMAICA,11432,QUEENS,Queens,20000,
BERRY FRESH FARM INC,BERRY FRESH FARM,43-26,DITMARS BLVD,ASTORIA,11105,QUEENS,Queens,12000,
TRADER JOES EAST INC,TRADER JOES 557,90-30,METROPOLITAN AVE #####,REGO PARK,11374,QUEENS,Queens,9000,
CVS ALBANY LLC,CVS #1058,41-08,QUEENS BLVD###,SUNNYSIDE,11104,QUEENS,Queens,10000,
NORTHERN ONE STOP CONVENIENCE INC,NORTHERN ONE STOP CONV,152-09,NORTHERN BLVD,FLUSHING,11354,QUEENS,Queens,1000,
JAY DELI GROCERY CORP,JAY DELI GROCERY,54-16,FLUSHING AVE,MASPETH,11378,QUEENS,Queens,0,
CRUZ FOOD CORP,THREE BROTHERS MEAT MKT,1326,CENTRAL AVE,FAR ROCKAWAY,11691,QUEENS,Queens,2500,
BAGEL RETREAT INC,UTOPIA BAGELS,19-09,UTOPIA PKWY,WHITESTONE,11357,QUEENS,Queens,2500,
GUADALUPANA MEXICANA GROCERY INC,GUADALUPANA MEXICAN GRC,86-30,85TH ST,WOODHAVEN,11421,QUEENS,Queens,1000,
S&K GREEN GROCERIES INC,APNA BAZAR FARMERS MARKET,113-18,LIBERTY AVE,RICHMOND HILL,11419,QUEENS,Queens,6000,
ADAMES DELI CORP,ADAMES DELI GROCERY,250-13,HOOK CREEK BLVD,ROSEDALE,11422,QUEENS,Queens,2200,
VMD DELI GROCERY INC,VMD DELI GROCERY,69-01,QUEENS BLVD,WOODSIDE,11377,QUEENS,Queens,1000,
CR MEAT&PRODUCE CORP,SHOP FAIR,245,BEACH 20TH ST,FAR ROCKAWAY,11691,QUEENS,Queens,0,
CONEJO MEAT CORP,IDEAL FOOD BASKET,67-16,MYRTLE AVE,GLENDALE,11385,QUEENS,Queens,10000,
DEBLASI BROTHERS DELI INC,BROTHERS ITALIAN FD WRL,161-10,CROSSBAY BLVD,HOWARD BEACH,11414,QUEENS,Queens,4000,
RODRIGO IVONNE,LINDENWOOD DELI&FD MKT,151-01,82ND ST. ###,HOWARD BEACH,11414,QUEENS,Queens,1000,
VISHNEV PHARMACY CORP,FRIENDLY PHARMACY,495,BEACH 20TH ST,FAR ROCKAWAY,11691,QUEENS,Queens,500,
ESPERANZA MEAT CORP,CHERRY VALLEY MARKET PLACE,84-12,97TH AVE,OZONE PARK,11416,QUEENS,Queens,10000,
FAMILY DOLLAR STORES OF NEW YORK LLC,FAMILY DOLLAR #7070,19909,JAMAICA AVE,HOLLIS,11423,QUEENS,Queens,0,
131-21 STOP ONE DELI&GRCRY CORP,131-21 STOP ONE DELI&GROCERY,131-21,SPRINGFIELD BLVD,SPRINGFIELD GARDEN,11413,QUEENS,Queens,2000,
COUSINS GROCERY AND GRILL INC,COUSINS DELI,9-10,34TH AVE,LONG ISLAND CITY,11106,QUEENS,Queens,500,
YOO TAE HEUNG,7-ELEVEN STORE 23897D,168-01,UNION TPKE. ###,FLUSHING,11366,QUEENS,Queens,1400,
FAR ROCKAWAY DRUGS INC,OCEAN PARK DRUGS,17-27,SEAGIRT BLVD,FAR ROCKAWAY,11691,QUEENS,Queens,800,
METROPOLITAN DELI & GROCERY LLC,METROPOLITAN DELI & GRY,5443,METROPOLITAN AVE,RIDGEWOOD,11385,QUEENS,Queens,1000,
JASTIC MART INC,AMOCO GAS STATION,118-11,ATLANTIC AVE,RICHMOND HILL,11418,QUEENS,Queens,1000,
CASA RIVERA GROCERY LTD,CASA RIVERA GROCERY,40-15,82ND ST,ELMHURST,11373,QUEENS,Queens,3000,
NOR-CROSS BAY SERVICE STATION INC,NOR FRANCIS LEWIS SVCST,29-16,FRANCIS LEWIS BLVD #####,FLUSHING,11358,QUEENS,Queens,1000,
ASTORIA FISHERY CORP,OCEAN FISH,35-08,30TH AVE ####,ASTORIA,11103,QUEENS,Queens,1500,
